Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y,recording_time_sec,gaze_unix_time,recording_start_unix,time_shift_sec,trial_id,phase,trial_relative_time_sec,participant_id,condition,score,length,experiment_start_time,text_start_offset,text_end_offset,question_start_offset,question_end_offset,reading_time_sec,answer_time_sec,correct_answer,participant_answer,correct,understanding,confidence,screen_width,screen_height
170441396,563872993327,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540935848.0,,,,,,,,,,,,,,,,,2.622,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.441396,1781662289.907396,1781662119.466,0.0,3,reading,1.0491349697113037,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170458262,563873010193,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540952714.0,,,1119.0,241.0,,,1119.0,241.0,,,,0.06894,-0.22609,-0.97166,,2.631,2.631,Invalid,Valid,,,,309.7,218.8,613.5,,,353.2,76.0,0.5829,0.223,,,0.5829,0.223,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.458262,1781662289.924262,1781662119.466,0.0,3,reading,1.0660009384155273,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170474833,563873026764,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540969285.0,,,1123.0,245.0,,,1123.0,245.0,,,,0.0703,-0.22437,-0.97197,,2.647,2.647,Invalid,Valid,,,,309.9,219.0,613.4,,,354.3,77.4,0.5847,0.227,,,0.5847,0.227,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,483.0,1121.0,237.0,0.5841,0.2197,,,,,,,,,,,,170.474833,1781662289.940833,1781662119.466,0.0,3,reading,1.0825719833374023,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170491313,563873043244,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312540985764.0,,,,,,,,,,,,,,,,,2.658,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,41.0,,,,,,,,,,,,,,,,170.491313,1781662289.957313,1781662119.466,0.0,3,reading,1.0990519523620605,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170508178,563873060109,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541002629.0,,,1111.0,231.0,,,1111.0,231.0,,,,0.06356,-0.2322,-0.97059,,2.67,2.67,Invalid,Valid,,,,310.4,219.5,612.9,,,350.5,72.8,0.5785,0.2137,,,0.5785,0.2137,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.508178,1781662289.974178,1781662119.466,0.0,3,reading,1.1159169673919678,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170524754,563873076685,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541019205.0,,,1107.0,238.0,,,1107.0,238.0,,,,0.06157,-0.22938,-0.97139,,2.684,2.684,Invalid,Valid,,,,310.6,219.7,612.5,,,349.4,75.1,0.5766,0.2202,,,0.5766,0.2202,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.524754,1781662289.9907541,1781662119.466,0.0,3,reading,1.132493019104004,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170541228,563873093159,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541035679.0,,,,,,,,,,,,,,,,,2.691,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.541228,1781662290.0072281,1781662119.466,0.0,3,reading,1.1489670276641846,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170557997,563873109928,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541052447.0,,,1105.0,247.0,,,1105.0,247.0,,,,0.06021,-0.22576,-0.97232,,2.698,2.698,Invalid,Valid,,,,310.9,220.1,612.0,,,348.8,78.0,0.5756,0.2289,,,0.5756,0.2289,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.557997,1781662290.023997,1781662119.466,0.0,3,reading,1.1657359600067139,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170574675,563873126606,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541069125.0,,,1103.0,252.0,,,1103.0,252.0,,,,0.05907,-0.22369,-0.97287,,2.707,2.707,Invalid,Valid,,,,311.1,220.2,612.1,,,348.2,79.5,0.5747,0.2333,,,0.5747,0.2333,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.574675,1781662290.0406752,1781662119.466,0.0,3,reading,1.1824140548706055,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170591145,563873143076,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541085595.0,,,,,,,,,,,,,,,,,2.719,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.591145,1781662290.057145,1781662119.466,0.0,3,reading,1.1988840103149414,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170608009,563873159940,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541102459.0,,,1105.0,241.0,,,1105.0,241.0,,,,0.05959,-0.22897,-0.97161,,2.731,2.73,Invalid,Valid,,,,311.3,220.4,612.3,,,348.9,76.2,0.5757,0.2234,,,0.5757,0.2234,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.608009,1781662290.0740092,1781662119.466,0.0,3,reading,1.2157480716705322,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170624604,563873176535,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541119053.0,,,1112.0,243.0,,,1112.0,243.0,,,,0.06279,-0.2282,-0.97159,,2.73,2.731,Invalid,Valid,,,,311.4,220.5,612.5,,,351.0,76.6,0.5792,0.2247,,,0.5792,0.2247,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.624604,1781662290.090604,1781662119.466,0.0,3,reading,1.2323429584503174,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170641060,563873192991,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541135509.0,,,,,,,,,,,,,,,,,2.737,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.64106,1781662290.1070602,1781662119.466,0.0,3,reading,1.2487990856170654,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170657926,563873209857,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541152375.0,,,1115.0,242.0,,,1115.0,242.0,,,,0.06406,-0.22857,-0.97142,,2.745,2.745,Invalid,Valid,,,,311.6,220.5,612.4,,,352.0,76.4,0.5809,0.2243,,,0.5809,0.2243,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.657926,1781662290.1239262,1781662119.466,0.0,3,reading,1.265665054321289,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170674432,563873226363,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541168881.0,,,1110.0,242.0,,,1110.0,242.0,,,,0.06148,-0.22883,-0.97152,,2.746,2.745,Invalid,Valid,,,,311.7,220.6,612.1,,,350.5,76.4,0.5783,0.2243,,,0.5783,0.2243,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.674432,1781662290.1404321,1781662119.466,0.0,3,reading,1.2821710109710693,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170690977,563873242908,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541185425.0,,,,,,,,,,,,,,,,,2.745,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.690977,1781662290.1569772,1781662119.466,0.0,3,reading,1.2987160682678223,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170707843,563873259774,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541202291.0,,,1121.0,238.0,,,1121.0,238.0,,,,0.06654,-0.23103,-0.97067,,2.744,2.746,Invalid,Valid,,,,311.9,220.6,611.7,,,353.8,75.0,0.5839,0.2202,,,0.5839,0.2202,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.707843,1781662290.1738431,1781662119.466,0.0,3,reading,1.315582036972046,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170724363,563873276294,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541218811.0,,,1124.0,241.0,,,1124.0,241.0,,,,0.06808,-0.22944,-0.97094,,2.747,2.747,Invalid,Valid,,,,311.9,220.7,611.5,,,354.8,76.2,0.5855,0.2234,,,0.5855,0.2234,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,233.0,484.0,1111.0,242.0,0.5789,0.2236,,,,,,,,,,,,170.724363,1781662290.1903632,1781662119.466,0.0,3,reading,1.3321020603179932,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170740893,563873292824,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541235341.0,,,,,,,,,,,,,,,,,2.754,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,42.0,,,,,,,,,,,,,,,,170.740893,1781662290.206893,1781662119.466,0.0,3,reading,1.3486318588256836,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170757759,563873309690,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541252206.0,,,1094.0,230.0,,,1094.0,230.0,,,,0.05285,-0.23554,-0.97043,,2.768,2.754,Invalid,Valid,,,,312.0,220.7,610.7,,,345.2,72.5,0.5697,0.2127,,,0.5697,0.2127,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,83.0,485.0,1093.0,236.0,0.5693,0.2187,,,,,,,,,,,,170.757759,1781662290.2237592,1781662119.466,0.0,3,reading,1.3654980659484863,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170774280,563873326211,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541268727.0,,,1091.0,238.0,,,1091.0,238.0,,,,0.0516,-0.23209,-0.97132,,2.754,2.754,Invalid,Valid,,,,312.0,220.8,610.2,,,344.4,75.0,0.5684,0.22,,,0.5684,0.22,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,83.0,485.0,1093.0,236.0,0.5693,0.2187,,,,,,,,,,,,170.77428,1781662290.2402802,1781662119.466,0.0,3,reading,1.38201904296875,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170790809,563873342740,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541285256.0,,,,,,,,,,,,,,,,,2.753,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,83.0,485.0,1093.0,236.0,0.5693,0.2187,,,,,,,,,,,,170.790809,1781662290.256809,1781662119.466,0.0,3,reading,1.398547887802124,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170807675,563873359606,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541302122.0,,,1094.0,243.0,,,1094.0,243.0,,,,0.05295,-0.23,-0.97175,,2.753,2.753,Invalid,Valid,,,,311.9,221.0,609.3,,,345.1,76.7,0.5696,0.2251,,,0.5696,0.2251,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,83.0,485.0,1093.0,236.0,0.5693,0.2187,,,,,,,,,,,,170.807675,1781662290.273675,1781662119.466,0.0,3,reading,1.4154138565063477,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170824205,563873376136,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541318651.0,,,1093.0,234.0,,,1093.0,234.0,,,,0.05288,-0.23448,-0.97068,,2.75,2.752,Invalid,Valid,,,,311.9,221.1,609.1,,,345.1,73.9,0.5695,0.2169,,,0.5695,0.2169,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,83.0,485.0,1093.0,236.0,0.5693,0.2187,,,,,,,,,,,,170.824205,1781662290.290205,1781662119.466,0.0,3,reading,1.4319438934326172,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170840726,563873392657,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541335172.0,,,,,,,,,,,,,,,,,2.752,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,43.0,,,,,,,,,,,,,,,,170.840726,1781662290.306726,1781662119.466,0.0,3,reading,1.4484648704528809,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170857494,563873409425,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541351940.0,,,1093.0,237.0,,,1093.0,237.0,,,,0.05272,-0.23371,-0.97088,,2.752,2.751,Invalid,Valid,,,,311.9,221.4,608.3,,,344.9,74.9,0.5692,0.2199,,,0.5692,0.2199,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,518.0,,,,,,,,,,,,,,,,170.857494,1781662290.3234942,1781662119.466,0.0,3,reading,1.4652330875396729,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170874121,563873426052,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541368567.0,,,969.0,237.0,,,969.0,237.0,,,,-0.00906,-0.23466,-0.97203,,2.76,2.751,Invalid,Valid,,,,311.5,221.5,608.2,,,305.9,74.7,0.5047,0.2191,,,0.5047,0.2191,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Saccade,33.0,518.0,,,,,,,,,,,,,,,,170.874121,1781662290.340121,1781662119.466,0.0,3,reading,1.4818599224090576,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170890641,563873442572,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541385086.0,,,,,,,,,,,,,,,,,2.751,Invalid,Invalid,,,,,,,,,,,,,,,,,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,EyesNotFound,17.0,44.0,,,,,,,,,,,,,,,,170.890641,1781662290.356641,1781662119.466,0.0,3,reading,1.4983799457550049,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
170907507,563873459438,Eye Tracker,shitagaki,2026/06/17,Participant1,Recording1,2026/06/17,2026/06/17,11:08:39.466,02:08:39.466,450343,Timeline1,Tobii I-VT (Fixation),24.21.435,1080,1920,10,13.7,,,1.07,,,43,,,7.5,1.7,1.3,0.67,0.15,0.11,24,5,4,312541401952.0,,,741.0,246.0,,,741.0,246.0,,,,-0.12212,-0.22863,-0.96582,,2.742,2.749,Invalid,Valid,,,,310.7,221.7,608.2,,,233.8,77.8,0.3859,0.2281,,,0.3859,0.2281,Screen Recording,Screen Recording Recording1.mp4,1920.0,1080.0,0.0,0.0,1920.0,1080.0,Fixation,133.0,486.0,740.0,247.0,0.3853,0.229,,,,,,,,,,,,170.907507,1781662290.373507,1781662119.466,0.0,3,reading,1.5152459144592285,P001,hard,1.35,488,1781662164.6322682,124.226,163.101,163.105,191.565,38.875,28.461,A,A,1,4,5,1920,1080
